"logFC" "logCPM" "PValue" "FDR"
"ASH1L" -0.409934439941242 4.05724766437034 0.386164607251043 0.806251875439655
"FBXO16" -0.410065105167388 6.2225147985549 0.386200726116694 0.806251875439655
"LIPA" 0.413711602030638 4.84678425539973 0.386270030409824 0.806312523878615
"PTRH1" 0.628141696933752 -2.75676120990496 0.386386550619838 0.806454756611589
"LPIN1" 0.409968935502931 6.26757592997902 0.386443789470261 0.806454756611589
"TEX40" 0.452980626389529 -0.697269998458664 0.386458949064682 0.806454756611589
"SLC39A9" 0.409441768550542 3.97983951169343 0.386538692602977 0.80649740685311
"OR2AE1" 0.416489662960346 2.25330581262772 0.38663958948842 0.80649740685311
"BCO2" -0.413324869363389 4.98536245335185 0.386650986618033 0.80649740685311
"NAALAD2" 0.409268096030106 6.07043471675744 0.386674564159052 0.80649740685311
"ANAPC15" -0.40870366255789 5.83009833272071 0.386680699686349 0.80649740685311
"TTC23" 0.414413134411025 2.60406997147331 0.386786381062776 0.806510123269483
"NBPF4" 0.412498178222459 4.60759824030994 0.38692024520503 0.806510123269483
"AC025335.1" 0.413156599942721 4.7998303759457 0.386920326050126 0.806510123269483
"NKX1-1" 0.411140757748648 5.32950517548463 0.386949070128844 0.806510123269483
"FERD3L" 0.414383882000994 2.57883999987783 0.386977694717134 0.806510123269483
"COL23A1" 0.419196090729431 1.56921061160981 0.387018557289667 0.806510123269483
"PAX7" 0.413066455725359 4.80192469296529 0.387028604904952 0.806510123269483
"TBC1D10A" -0.411622074688921 4.47259244554224 0.387054321701561 0.806510123269483
"DOT1L" 0.41141095895036 5.28475694480877 0.387152044304998 0.806510123269483
"CYP2C18" 0.408574391768015 3.83675466337339 0.387179941069303 0.806510123269483
"FOPNL" 0.415965565517846 1.99991949866807 0.387272366159355 0.806510123269483
"GNL2" 0.409646051507924 6.50286085952583 0.387305726417144 0.806510123269483
"PANK2" 0.408482338309228 5.98295334632519 0.387323603478016 0.806510123269483
"FAM159A" -0.40792371607759 8.23699230821058 0.387339563991315 0.806510123269483
"ZNF750" 0.408860595795235 7.5554874377937 0.387424397947088 0.806510123269483
"KCNV1" 0.409837385128449 3.29426687071323 0.387424849941689 0.806510123269483
"MBD3L1" 0.409179977954516 7.32425981217575 0.38744235104186 0.806510123269483
"ACTA1" 0.410239055738112 4.32422009829315 0.387442566499001 0.806510123269483
"MLXIP" 0.411199613197816 4.45785626515429 0.387451795528043 0.806510123269483
"ZBTB40" -0.408115350202745 3.75654353128797 0.387512240584803 0.806552129172296
"KCNJ14" -0.408462880473073 3.95206445835802 0.38758876498613 0.806627589759705
"LIN28A" 0.409403589803453 6.83111984738565 0.387692753038807 0.806760184512814
"CD274" -0.411498640491609 5.17282919177657 0.387738642865387 0.806771866130317
"TBC1D10B" 0.409050398511643 5.44747442888539 0.387795039229566 0.806805404113776
"DKK2" 0.411787572559849 5.08901433179155 0.387929490742706 0.80696963625121
"PITPNA" 0.407613950288521 5.85736246119664 0.387972082104751 0.80696963625121
"MINK1" 0.409077214797182 6.7148780697575 0.388031194811221 0.80696963625121
"CPO" 0.435409648339858 -0.126624622454994 0.388035122378895 0.80696963625121
"UBL5" 0.408875785596892 7.1505208114691 0.388089375764199 0.806998680154955
"LRRN3" 0.408835253321609 6.42041619964678 0.388201889741487 0.807148853374687
"ANGPT4" 0.410757834788798 4.5048528774472 0.388265884527094 0.807198124853371
"CD177" 0.413069300534521 2.60114440597966 0.388346517924975 0.807276232010655
"NAV1" 0.410901704523206 4.54948051232982 0.38838405710582 0.807276232010655
"RBP4" 0.411416206268502 4.65102414435763 0.388449427379952 0.807312233098976
"KLRF2" -0.4086632116124 6.63033024682601 0.388482155902834 0.807312233098976
"PRKACG" 0.41039122223576 4.48159586706269 0.388532811621032 0.807312233098976
"NDUFA12" 0.407463637914016 3.87236112567139 0.388562589950938 0.807312233098976
"FBXW8" 0.40678394246341 5.60595898417445 0.388712352575831 0.807539632280281
"IGFL4" 0.406765983771741 5.67972102971586 0.388795778792849 0.807574635986974
"RBMS1" 0.411915308975101 2.72731670367346 0.388863899627891 0.807574635986974
"UBB" 0.408369671340197 6.8067395440771 0.388881447171212 0.807574635986974
"TBC1D23" 0.408293190553858 6.56748316239036 0.388890466713112 0.807574635986974
"COQ9" -0.408220977104768 7.08513931072506 0.388958219427769 0.807618663939226
"RBL1" 0.419367882734008 1.04717308894874 0.389137050436584 0.807618663939226
"HOXA3" 0.430655768975203 0.209035023290752 0.389151745013825 0.807618663939226
"OR1E2" -0.406772537279847 3.79822698403382 0.389172776743283 0.807618663939226
"NRG3" 0.407453227813531 6.21106762615708 0.38919039432433 0.807618663939226
"PYM1" -0.41110851929662 4.82888609893261 0.38926831690724 0.807618663939226
"PCK2" 0.407293152542244 4.07866547586482 0.389276764083263 0.807618663939226
"TTC39B" 0.410056941596445 4.54699388168235 0.389346374556319 0.807618663939226
"SULT1A2" -0.410878800082036 2.83606092735828 0.3894091779882 0.807618663939226
"AC138028.1" 0.410903370659363 4.87019164673979 0.389483383492752 0.807618663939226
"SNAPIN" -0.406780546292871 3.93007300512663 0.389490957694883 0.807618663939226
"GIMAP1-GIMAP5" -0.406983504819807 7.60627581851129 0.389505647384579 0.807618663939226
"ALDH3A2" 0.409933020475147 3.00572755408622 0.38953857317842 0.807618663939226
"IL1RN" -0.411147531049686 2.76011694112646 0.389560729102717 0.807618663939226
"TMPRSS11B" 0.411399505349019 2.70625790201119 0.389579960635752 0.807618663939226
"TSGA13" 0.414465520854537 2.23133893372997 0.389623337793664 0.807618663939226
"SYNE2" 0.430103362268304 0.108534733307389 0.389650723707389 0.807618663939226
"PCDHB7" 0.406230044387645 3.73670021590535 0.389657718444445 0.807618663939226
"YBX3" 0.407661097999713 6.85639892611827 0.389718751880218 0.807618663939226
"APOBEC3G" 0.410547735532788 4.70262910866838 0.389785694653212 0.807618663939226
"NUP214" 0.41442647261011 2.20691360524387 0.389791125158909 0.807618663939226
"TTC13" -0.407144384122701 6.3127596117118 0.389847943046524 0.807618663939226
"TXNRD3" 0.40671102090349 6.15005150348831 0.389874475401134 0.807618663939226
"PDZD11" 0.406217607352079 5.99701730714638 0.389995167106028 0.807618663939226
"OR5C1" 0.410449815507638 4.86894142244106 0.390007093735145 0.807618663939226
"CIB2" 0.410729795001775 2.76057599487522 0.390014875892328 0.807618663939226
"FBXO24" -0.410210033941853 4.67947665750419 0.390015146443489 0.807618663939226
"TMEM37" 0.407212863651293 6.42014673527232 0.390082011363992 0.807618663939226
"MUC4" -0.405426905260686 8.34083588106634 0.390132983709105 0.807618663939226
"BEX3" 0.405586082842476 5.63595538274474 0.390134453264445 0.807618663939226
"CRB1" -0.406214357882959 3.93595390348481 0.390161540159747 0.807618663939226
"GEM" 0.406046358008138 3.50479165614141 0.390252156458793 0.807722767723298
"NAF1" 0.407540699177068 4.30616328777005 0.390415861462403 0.807937746586574
"HIST1H4E" 0.40890941761263 5.21890571880711 0.390436692474566 0.807937746586574
"DRAP1" 0.413244507406203 2.16667933289947 0.390688086935384 0.808285005800563
"KCNS2" 0.431167234634889 -0.0872959210222022 0.390723888631562 0.808285005800563
"FOXJ2" 0.408416710661723 3.07772649153797 0.390765925695616 0.808285005800563
"TET1" 0.406279280801909 6.33677717432045 0.390921921208527 0.808285005800563
"NECTIN4" 0.449363005007524 -0.729477099475493 0.39094330944311 0.808285005800563
"ZNF74" -0.409589390470851 4.98179367419557 0.390945399447215 0.808285005800563
"GATA5" -0.405275430854872 3.81442279886708 0.390957113320786 0.808285005800563
"BCL7B" -0.405872834256469 7.41199512636371 0.391130978781591 0.808285005800563
"BAIAP2L2" 0.404985928630227 3.75008892184466 0.39114652868182 0.808285005800563
"NTMT1" 0.418184748533913 1.14802947724008 0.391203420991975 0.808285005800563
"EPB41L1" 0.40566048602996 3.43211898812352 0.39123893738824 0.808285005800563
"FBN1" 0.40523490558621 3.92681251575534 0.39127583239144 0.808285005800563
"TTLL8" 0.408358180497419 5.18476585369515 0.391290715640752 0.808285005800563
"HLA-DQB2" 0.405337960531573 7.65827714104727 0.391323229665766 0.808285005800563
"NOL6" 0.405413182051218 6.15559120824099 0.391401351835104 0.808285005800563
"MAGI1" 0.405300585256364 6.11400171463769 0.391408370545921 0.808285005800563
"EXOC1" 0.406205013160932 6.87318208056992 0.391415484875253 0.808285005800563
"PCOLCE" 0.409244942331051 4.82644462839375 0.391416819633468 0.808285005800563
"BCCIP" 0.406078370736481 6.55889854700064 0.391458859202862 0.808285005800563
"AL356585.1" 0.406043074515961 6.54558675588393 0.391495474067974 0.808285005800563
"OR5H14" -0.414073919919664 1.7889701520108 0.391542914689855 0.808285005800563
"ARIH2OS" 0.409046445726392 4.94600323688416 0.391587001136947 0.808285005800563
"OST4" 0.407568813095685 3.09780866926853 0.391589942729262 0.808285005800563
"VWF" 0.406254879739792 3.29467632865709 0.391594268153307 0.808285005800563
"CRYGN" 0.413138245302636 2.04804590674842 0.391613298452122 0.808285005800563
"TMEM155" 0.405790813819033 6.48919126897435 0.391771614985435 0.808502642499442
"NKTR" -0.405771676973487 6.50697167398951 0.391799468361144 0.808502642499442
"OR6N2" -0.408718484845879 4.96156556886736 0.391964305778313 0.808641351950424
"TSPAN9" 0.4086689676229 4.90020246895596 0.392044521833882 0.808641351950424
"RAP1GDS1" 0.407745177555503 4.55294951857738 0.392045780936126 0.808641351950424
"ZNF681" -0.408049949664218 5.11091438566883 0.392099093625106 0.808641351950424
"ACOT6" 0.40391561139632 3.61877124463968 0.392106836899937 0.808641351950424
"SLC25A12" 0.405379337239032 4.2150751875268 0.392164908344854 0.808641351950424
"SRPK3" 0.407932465745818 4.62080578122596 0.392274132213592 0.808641351950424
"MAP1LC3A" -0.403711373756112 5.58254799274982 0.392279260494405 0.808641351950424
"TM6SF1" 0.406009992677067 5.36950978997228 0.392350736122557 0.808641351950424
"DMC1" 0.404531220100929 3.459473744823 0.392351949143076 0.808641351950424
"S100A7L2" 0.405286615070686 6.47180365723699 0.392353422699567 0.808641351950424
"THAP4" -0.404111735860218 7.86736456843544 0.392365874329355 0.808641351950424
"HOXB6" 0.405053048068396 7.23066346068869 0.392391490238037 0.808641351950424
"SIL1" 0.40376937305846 5.87308612778341 0.392485077038257 0.808697455169581
"CHI3L2" 0.404309258049284 6.09183916117054 0.392499458796798 0.808697455169581
"PLXNC1" 0.406811120869397 5.26863065174179 0.392559725834661 0.808738441653204
"CCNT1" 0.408934153080235 2.67506665856721 0.392623295533175 0.808782308836697
"CTD-2207O23.10" 0.407785727269069 5.06965905756682 0.39266177192536 0.808782308836697
"CXCL6" 0.406972593655332 3.03890383503705 0.392761224155373 0.808903977077553
"RUNX1T1" 0.40368559445744 7.86994476216021 0.392859448267383 0.809023091214552
"NKAIN3" 0.403719500846978 3.86955155580052 0.392910102799852 0.809037063357357
"RPS17" 0.403828714710569 6.0539855488775 0.392947011602203 0.809037063357357
"MEOX1" 0.411016325195919 2.17385908492948 0.393046229709219 0.80915817341268
"CTSL" 0.409500502481019 2.49508558989532 0.39320831358162 0.809408666052145
"POLR3A" 0.405698452535564 4.39395117975056 0.393300268243347 0.809427777022434
"ELK4" -0.415316499454239 1.4684452682275 0.393361376253047 0.809427777022434
"LIPC" 0.410995261263074 2.06100518301825 0.39346734039684 0.809427777022434
"PLGLB1" 0.407061915571639 2.89840892892044 0.393476999213064 0.809427777022434
"ZNF334" 0.40435879368715 6.61555693147016 0.393478060667462 0.809427777022434
"PIGU" 0.407227477929795 5.03976795035136 0.393499219011825 0.809427777022434
"STYX" 0.404281452673203 6.66103092786717 0.393582342437087 0.809427777022434
"PREPL" 0.406084432679725 5.23381445245163 0.393621520925926 0.809427777022434
"DDHD1" 0.403073759811684 3.85342767402463 0.393632142062595 0.809427777022434
"OBSL1" 0.404490458227155 3.29595837932095 0.393635960075362 0.809427777022434
"CUZD1" 0.40724430582699 4.9775758114253 0.393662093942018 0.809427777022434
"LRRC40" -0.402795729020084 5.54930371416839 0.393725414886059 0.809451608572655
"ST3GAL1" 0.422439002576175 0.946273390203799 0.393754504215064 0.809451608572655
"MAML2" 0.402809113340966 5.97216654091926 0.393899022199483 0.809600901199125
"RP11-104H15.12" -0.408039342987265 2.62916345838062 0.393935650081476 0.809600901199125
"KRTAP9-6" -0.406905661983366 4.69607322368844 0.393948379211615 0.809600901199125
"EFNA5" 0.403593301819774 5.45870137951597 0.393993757796366 0.809611095857509
"TBX3" 0.423189041010216 0.174152039854693 0.394092597144379 0.809702463323799
"SLC2A13" 0.404191372812395 5.39122506473975 0.39418645388716 0.809702463323799
"ZMAT3" -0.404501588362786 5.36298581343627 0.394193926705791 0.809702463323799
"AASDH" 0.403031584711844 6.16349849762672 0.394205112039798 0.809702463323799
"INTS3" 0.410921066142777 1.97739666714051 0.394276732731292 0.809702463323799
"NADSYN1" 0.402889111145763 4.02675254681074 0.394280756190921 0.809702463323799
"PRIMPOL" -0.402559398548131 6.0383689165854 0.394386814661012 0.809802024227816
"C10orf62" 0.406203301614627 2.90773104768658 0.394410091776076 0.809802024227816
"DUXA" 0.404975859381344 5.29732219721655 0.394501828774585 0.809834205127661
"CNBD1" 0.403049598538645 6.28971715312485 0.394550775031582 0.809834205127661
"ZNF480" -0.413785584312981 1.5430550535695 0.394572204555471 0.809834205127661
"ZNF341" 0.405676053095724 5.14221420996614 0.394663995714189 0.809834205127661
"H2AFZ" 0.405980233992134 5.08338903070203 0.394672001069594 0.809834205127661
"ZNF670" 0.403429994650556 6.98768318364948 0.394690720290073 0.809834205127661
"FST" -0.401740872054123 3.65780893534424 0.394725586947509 0.809834205127661
"ZNF629" 0.404935774146938 4.46440468749842 0.394749534037189 0.809834205127661
"SLC26A2" 0.404263763756132 5.33895596522621 0.394789626732146 0.809834205127661
"OTOL1" 0.423989666450422 0.0704078671194631 0.394973595064534 0.809883392712864
"SEL1L2" 0.412625597534312 1.59248570621804 0.394989033830488 0.809883392712864
"PPP6R1" -0.402037984893145 3.48297506274113 0.395105441405694 0.809883392712864
"RASGRF1" -0.402735572455237 4.19769733732439 0.395109099163369 0.809883392712864
"CD4" 0.402898001868815 6.72504566532691 0.395220768807501 0.809883392712864
"TRPM7" 0.403264644270848 4.28485302025981 0.395223624936029 0.809883392712864
"NUDT16" -0.406236466744938 2.75527938195449 0.395253678111597 0.809883392712864
"SLC16A6" 0.402864237623321 6.72933094318855 0.395260248344043 0.809883392712864
"CMTM5" 0.405783312855428 2.8428845131555 0.395270586937851 0.809883392712864
"DEFB132" 0.402577231730803 4.19664934820609 0.395280374373978 0.809883392712864
"HEMK1" 0.406292953824275 2.72956846262207 0.395370778152332 0.809883392712864
"RALBP1" 0.404719208610851 5.20748658145788 0.395372349167156 0.809883392712864
"MED16" -0.413672156154187 1.46156696129873 0.395376099015174 0.809883392712864
"WFIKKN1" -0.401635049252065 7.80485092540881 0.395379646415011 0.809883392712864
"AC007192.4" 0.401167948504578 5.56023275245603 0.395491457391668 0.810029589265082
"AKR7A2" 0.407921862189569 2.21257488093684 0.395630003651622 0.81023050844961
"EPB41" -0.405509649834812 4.71588749264476 0.395696621149196 0.810277192240302
"ATP11A" 0.404704208861169 4.57770304212448 0.395733701347256 0.810277192240302
"FYCO1" -0.401142650323433 3.82331587281845 0.395820492400744 0.810306613023063
"SLC2A4" 0.403088527035973 4.33773372995194 0.395865116563515 0.810306613023063
"RGS17" -0.416802134950465 1.02469474697066 0.39586942813857 0.810306613023063
"PRR20B" 0.405304473062252 4.84759267418034 0.395964358421755 0.810418112143269
"MBLAC2" 0.40204706144254 7.16456090787582 0.396015681332198 0.810440346624975
"UTP6" 0.405266534426366 4.7408932907497 0.396069117907744 0.81046690170702
"EFCAB2" 0.40424540273845 4.55279164066739 0.396121435702242 0.810491162262677
"ILVBL" 0.400359662132988 5.62430416100192 0.396244247055918 0.810659637705759
"EFTUD2" -0.403855150515322 4.51076942281645 0.396304175105299 0.810694558010168
"MRPL24" -0.404501163074971 4.63694255150014 0.396360132744245 0.810694558010168
"LZIC" 0.400719978698561 5.99769355437215 0.39642456236797 0.810694558010168
"TMEM222" 0.400829167852387 3.93749137820954 0.396464625431701 0.810694558010168
"PLEKHG4B" -0.401791959251032 7.04464127224195 0.396517380321432 0.810694558010168
"ARSJ" 0.412308882329943 1.44605467960546 0.396558257020866 0.810694558010168
"OR6C4" 0.401083756250664 6.19198093335452 0.396567588400986 0.810694558010168
"PDHA1" -0.403345239756547 5.27003831104085 0.396585091804784 0.810694558010168
"DTNBP1" -0.404278457623343 4.68120572030041 0.396902185376967 0.811072076016151
"PRR4" 0.403085298731044 3.08628562571646 0.396905430348293 0.811072076016151
"PODXL" -0.400028792937422 5.89128446991908 0.396926454936601 0.811072076016151
"HIP1R" 0.401046912211499 5.45573356778753 0.397013779565642 0.811072076016151
"PTGES3L" 0.400391230552512 7.69626531902393 0.397040889568911 0.811072076016151
"RCCD1" 0.404167223342719 5.04100644867031 0.397048602482306 0.811072076016151
"EGF" -0.400543057068757 4.0320147134115 0.397053206400798 0.811072076016151
"SNX32" 0.401255349212948 6.80335510296899 0.397170848296815 0.81120119458632
"DESI1" -0.404204270586124 4.95448073492989 0.39719740983988 0.81120119458632
"PLOD2" 0.404100432172713 4.9186738638018 0.397335459918296 0.811400407546477
"FAM169B" 0.403792015060166 4.67357911793941 0.397422587168375 0.811454725495315
"CLDND1" 0.400436301666191 7.41449838382693 0.397484025453552 0.811454725495315
"ZNF799" 0.407159257614293 2.24956639176709 0.397530005379833 0.811454725495315
"LONRF3" -0.40482466597844 2.6488990231018 0.397562217528622 0.811454725495315
"BRSK2" 0.399507242659617 7.96163237598374 0.397592696339912 0.811454725495315
"GPD1" -0.401549920178976 4.33080471459305 0.397605118602991 0.811454725495315
"CHRNB4" 0.400376559860675 4.19598269614905 0.397860355218746 0.811671268903976
"HEATR4" 0.401187031428086 5.3777729982958 0.397874450233824 0.811671268903976
"NPIPB9" 0.404633755060057 2.62953988276989 0.397912888734365 0.811671268903976
"NCBP2L" -0.400326382885344 6.36698568144507 0.397968864852671 0.811671268903976
"RNF2" 0.406278429493181 2.38015876727472 0.398074062222441 0.811671268903976
"ASNA1" -0.399997781425707 4.17058103403844 0.398091816629915 0.811671268903976
"CPA1" 0.401421749439251 5.3279347806102 0.398256982279601 0.811671268903976
"CISD1" 0.4002157754774 6.50159735571981 0.398294170027679 0.811671268903976
"SMG7" 0.401550772505914 5.31323125183825 0.398295911784996 0.811671268903976
"MAPKAPK2" 0.39918505060893 6.02168876527628 0.398301329687908 0.811671268903976
"PPP1R17" -0.398633693722396 5.6597783985924 0.398305748510606 0.811671268903976
"KCTD7" 0.398882442073172 3.75212339358639 0.398308591022298 0.811671268903976
"TPSD1" 0.398997631744572 5.98249242109805 0.398408186115686 0.811671268903976
"B4GALT2" 0.39861394678663 5.85942176063662 0.398505491944051 0.811671268903976
"CLECL1" 0.399594931384476 6.26020550793556 0.398517681803789 0.811671268903976
"TBATA" 0.398837122259534 3.82292379883164 0.398536166769878 0.811671268903976
"SFMBT1" 0.398775295582226 3.81971237516814 0.39859318517621 0.811671268903976
"RWDD3" 0.403018243103844 4.91679697934163 0.398599995671734 0.811671268903976
"TBX6" 0.403157729073403 2.79402617019023 0.398605291257485 0.811671268903976
"PPP3R1" 0.39908137486638 5.50921833523879 0.398623817977133 0.811671268903976
"LRP6" 0.400858708627309 4.35865724728809 0.398657459286063 0.811671268903976
"C12orf74" 0.402764568181386 5.04312573212887 0.398668610487694 0.811671268903976
"MTHFD1L" 0.40118548563056 4.41296134056269 0.398724151533037 0.811671268903976
"DNAJA3" 0.402208938547399 5.13522867954267 0.398746499754791 0.811671268903976
"ANKRD30B" 0.399403488728774 5.47001326877206 0.398758318106497 0.811671268903976
"KRTAP10-3" 0.402889525842412 4.75374782703728 0.398825632685638 0.811671268903976
"RABL2B" -0.399712236783005 6.70298510894268 0.398948624428 0.811671268903976
"SSBP2" -0.398466383942765 3.81478324821113 0.398953289199224 0.811671268903976
"MAGEC2" -0.39847553901722 3.82668798984497 0.39896783780191 0.811671268903976
"PPP1R32" 0.401125387736579 5.29286404796791 0.39904626940301 0.811671268903976
"RABAC1" 0.406299639010762 2.08401047119633 0.399048662949691 0.811671268903976
"C1orf204" -0.397988681452695 5.66301984748679 0.3990721703584 0.811671268903976
"PTGER1" 0.404959069879166 2.34331129970697 0.399097121428331 0.811671268903976
"ANKRD40" 0.398200469131411 5.89868484903478 0.399104476797664 0.811671268903976
"CTDP1" 0.399475887695723 4.22598985258371 0.399173488407776 0.811671268903976
"GTF2E1" 0.399933871402684 3.26948001478215 0.399190290345472 0.811671268903976
"MCOLN3" 0.403570869450147 2.61867153368713 0.399219278618828 0.811671268903976
"RC3H1" 0.397978543608976 3.69341760932883 0.39925101155763 0.811671268903976
"ZBTB26" -0.398429893341751 6.06902432421021 0.39933263615358 0.81171143366368
"CASP3" 0.398301227471571 3.49753483044879 0.399398949074115 0.81171143366368
"PHOX2B" 0.399268959950984 6.56326560439696 0.399427288271149 0.81171143366368
"GRIA2" 0.40042939053528 4.39339714758297 0.399455550579772 0.81171143366368
"CASC1" -0.399319513724034 6.88272089665367 0.399473381910866 0.81171143366368
"SRP68" 0.402276887332877 4.76444557505865 0.399537824582626 0.811721099833373
"EEF2K" 0.40019890142488 3.17953251756729 0.399559185480358 0.811721099833373
"PLEKHG6" 0.397446643055202 3.59925320884235 0.399663022045769 0.811730340386137
"PPIF" 0.399120021599603 6.7922358447266 0.399675578700416 0.811730340386137
"C1orf226" 0.39891730727265 5.44155967221632 0.399708233318466 0.811730340386137
"PRRC2B" 0.40062880809284 4.45516904624959 0.399725828843735 0.811730340386137
"NUPR2" 0.400328658064763 5.3000130289915 0.399905586014773 0.812013055596747
"CDH17" 0.401191749382902 5.12085965470014 0.40002312318991 0.812169387859019
"PPME1" 0.398035756014358 5.48617679774067 0.400157355297538 0.81227746134886
"NR2C2" 0.397222092266701 3.69622485150203 0.400157455373698 0.81227746134886
"OR4F17" -0.396968300595298 5.64550416143422 0.400263059508735 0.812409498938035
"PLA2G12B" 0.40150037652668 4.9890107415102 0.400339882265752 0.812445622180501
"INO80E" -0.398189166715543 7.27327522001222 0.400365720635593 0.812445622180501
"MTRNR2L5" 0.397202995029251 3.82858557618583 0.400479815090088 0.812445622180501
"SETBP1" 0.400191132590946 5.23672263210105 0.400487434402883 0.812445622180501
"TCEAL6" 0.399071328598551 3.21774572814764 0.400585559168849 0.812445622180501
"SCAF1" 0.401284896187338 4.85047141232307 0.400648414950469 0.812445622180501
"TRNT1" 0.408407714466231 1.51145790791306 0.400648980333177 0.812445622180501
"MAPK4" 0.401291478502477 4.84470546530379 0.400656924108958 0.812445622180501
"ZBTB33" 0.401218198188669 5.00219615076184 0.400669474065589 0.812445622180501
"AC110615.1" 0.397000414635302 3.81966836660929 0.40068645107689 0.812445622180501
"SLC5A10" 0.39826794436826 5.42119018246353 0.400738711642315 0.812469345435952
"CA11" 0.398045442064481 6.59358101236727 0.400878106932262 0.812550149119099
"CHIT1" 0.397511686373804 6.32729552772924 0.401168216603952 0.812550149119099
"PRKCA" -0.396225785038895 5.68169172376819 0.401170037819426 0.812550149119099
"SOGA1" 0.398500065499253 4.32896579739978 0.401173661232541 0.812550149119099
"EXOSC7" -0.397003205076417 4.01200183522979 0.401174005172754 0.812550149119099
"KLHL33" -0.39778719477534 6.59380150840332 0.401182115746421 0.812550149119099
"ADIRF" 0.40014539158206 5.13126773068208 0.40118693579879 0.812550149119099
"SYT4" -0.396166275733472 5.70158640437248 0.401258910450339 0.812550149119099
"BIN2" 0.397187439211255 6.23346044762348 0.401279790456288 0.812550149119099
"ERC1" 0.397780665390772 6.87401912549409 0.401283509344301 0.812550149119099
"KRTAP9-3" 0.407903405442143 1.53232742705832 0.401285824266873 0.812550149119099
"OIT3" 0.399522499974997 4.49991503562398 0.401301081236647 0.812550149119099
"C7orf43" 0.397616365686303 6.49614338177591 0.401352006669224 0.812550149119099
"TMEM45B" 0.402398732139702 2.47232262599666 0.401376498185378 0.812550149119099
"LGI1" 0.396177198146251 3.70207861155079 0.401405643348259 0.812550149119099
"METTL3" 0.399671533151074 4.54727744677773 0.401435156564961 0.812550149119099
"MRPS6" 0.400270979062187 5.05836830654487 0.401493651180354 0.812550149119099
"HDAC6" 0.397008920953693 7.42083626777945 0.401512891875629 0.812550149119099
"ZPBP" 0.398225216354491 3.21819624116646 0.401574079654568 0.812550149119099
"TTK" -0.399754679389329 2.96766796660668 0.401612390574321 0.812550149119099
"VAX2" -0.396651619303125 6.15741270787307 0.401691953019288 0.812550149119099
"SORCS2" -0.425699741682876 0.319722132095767 0.401706638060328 0.812550149119099
"AC112719.1" 0.400345923984259 4.71484969916553 0.401711553428508 0.812550149119099
"BZW2" -0.396963913831957 5.45863985623756 0.401785636997685 0.812589389968597
"PPP2R1B" -0.397215116052013 6.53358585063131 0.401839452724622 0.812589389968597
"CFL1" 0.398076942216116 4.34920540752166 0.401852653238926 0.812589389968597
"MMD2" -0.397180342202918 6.65448201117811 0.401916394779451 0.812613199418262
"TSC2" 0.405294835917617 2.14781226395822 0.401945563368586 0.812613199418262
"MKNK2" 0.396097636475623 3.48797237577237 0.402077502063912 0.812617356365235
"SPHAR" 0.395744889261603 5.94387983128118 0.402141082945905 0.812617356365235
"EFCAB7" 0.397255676130263 5.40272964423376 0.402177094197516 0.812617356365235
"PTGES3" 0.399529498727569 2.91011768880801 0.402188372947714 0.812617356365235
"PCDHB10" 0.39542006930436 3.67151762484229 0.402232349484077 0.812617356365235
"ARHGAP19" -0.396919112075815 6.69742280532315 0.402240554461909 0.812617356365235
"SIRPB2" 0.396149123790515 6.19627416597887 0.402400847074995 0.812617356365235
"CTC-295J13.3" 0.395147841948805 5.63802872241058 0.402415579536594 0.812617356365235
"SLC16A10" 0.401311783043818 2.4654816650386 0.402493990755455 0.812617356365235
"LILRA2" 0.398047808296287 5.30538610339651 0.402518712627693 0.812617356365235
"ZNF248" -0.396119861581804 4.13588385769186 0.402541451145789 0.812617356365235
"TDRD15" 0.400700647886998 2.61924892677999 0.402578659937368 0.812617356365235
"FAM9A" -0.395122719569354 5.79333048405168 0.402580505927069 0.812617356365235
"MLH3" 0.399648276930793 4.81938187971429 0.402590065526376 0.812617356365235
"ZNF611" -0.395372625357722 5.94820849546418 0.402597112273326 0.812617356365235
"ACAD10" 0.398144574549961 5.28199384859145 0.402619239537553 0.812617356365235
"PIM2" 0.395972404714779 4.12216084897665 0.402691571438893 0.812617356365235
"SYT8" -0.39878608800672 4.58749999861944 0.402727623692772 0.812617356365235
"FNDC7" -0.399173076010613 2.88568517220027 0.402748788484455 0.812617356365235
"XPA" 0.397713796487238 5.31698714380605 0.402758979281816 0.812617356365235
"OR8G1" 0.396080406452522 6.51820680808125 0.40317758040762 0.813335739492002
"SHROOM1" -0.396016643361095 6.44786528003113 0.403232432966032 0.813335739492002
"TP53TG3" -0.40254027415467 2.14516017816427 0.403236844336033 0.813335739492002
"UGT1A9" 0.399051292721405 4.74161114727606 0.403331281483304 0.813412568411619
"ADAMTS9" 0.394821657299502 3.87413666933335 0.403411813997703 0.813412568411619
"FAM155B" 0.397701656684722 5.23695571164214 0.403417396907921 0.813412568411619
"SCYL3" 0.400171889988507 2.52142847769829 0.403451940777813 0.813412568411619
"SLC35C2" 0.394566099022609 5.92128657680925 0.403477973128543 0.813412568411619
"ZNF7" -0.482520069475307 -1.49517246305955 0.40358819631528 0.813546772944562
"PLAU" 0.394759282317258 3.96156697257547 0.403702502654057 0.813546772944562
"MRPL20" 0.398636688343651 4.71437327102897 0.403718704499061 0.813546772944562
"CLCA2" -0.394874071120991 4.02292342276646 0.40372552401815 0.813546772944562
